"","PROJECT","SAMPLING_DATE","SITE","FIELD.REP","SAMPLE_DESCRIPTOR","OM.AREA.g.m2","ASH.AREA.g.m2","PHICOCYANIN.MG.M2","TOTAL.MG.M2.RITCHIE","Al","Al_r","As","B","B_r","Ba","Be","Ca_r","Cd","Co","Cr","Cu","Fe","Fe_r238","Fe_r234","K_r","Li_r","Mg_r","Mn","Mn_r","Mo","Na_r","Ni","P","Pb","S181","S_r","S180","Sb","Se","Si","Si_r251","Si_r212","Sn","Sr_r","Ti","Tl","Zn","Zn_r","Al.1","Al_r.1","As.1","B.1","B_r.1","Ba.1","Be.1","Ca_r.1","Cd.1","Co.1","Cr.1","Cu.1","Fe.1","Fe_r238.1","Fe_r234.1","K_r.1","Li_r.1","Mg_r.1","Mn.1","Mn_r.1","Mo.1","Na_r.1","Ni.1","P.1","Pb.1","S181.1","S_r.1","S180.1","Sb.1","Se.1","Si.1","Si_r251.1","Si_r212.1","Sn.1","Sr_r.1","Ti.1","Tl.1","Zn.1","Zn_r.1"
"105","LTREB",2021-08-03,"DL",3,"EPIL",8.046313723,42.48107568,9.971372652,48.22819462,10.12982689747,12.3768308921438,0.0322902796271638,5.49933422103862,6.51131824234354,6.63115845539281,-0.09254327563249,96.0053262316911,0.0033288948069241,0.0133155792276964,0.0123169107856192,0.567909454061252,11.0752330226365,12.6631158455393,12.7230359520639,8.29893475366178,0.0143142476697736,4.73368841544607,2.71970705725699,3.10486018641811,0.00233022636484687,15.7223701731025,0.00832223701731025,0.890479360852197,0.0632490013315579,2.64813581890812,3.14880159786951,2.88482023968043,-0.00033288948069241,0.00499334221038615,1.52663115845539,1.72436750998668,1.77796271637816,0.00532623169107856,0.279960053262317,0.44607190412783,-0.00699067909454061,6.05525965379494,6.85752330226365,81.5077651767277,99.5878642547071,0.259817720083555,44.2493684101065,52.3921093281891,53.3563812790147,-0.744632228693076,772.488973939148,0.0267853319673768,0.107141327869507,0.0991057282792943,4.56957763363449,89.1147994554627,101.891402803901,102.373538779314,66.7758325946704,0.11517692745972,38.0887420576099,21.8836162173469,24.9826791259724,0.0187497323771638,126.507122881921,0.0669633299184421,7.1650763012733,0.50892130738016,21.3077315800483,25.3362455079417,23.2121686829288,-0.00267853319673768,0.0401779979510652,12.283753240239,13.8748019591012,14.306045803776,0.0428565311478029,2.25264641845639,3.5892344836285,-0.0562491971314914,48.7225188486585,55.1777838527963
"106","LTREB",2021-08-03,"DL",4,"EPIL",7.510828154,18.82851441,9.789798615,40.53297226,49.8965517241379,61.2413793103448,0.0724137931034483,49.3448275862069,58.8275862068965,62.3793103448276,-0.396551724137931,411.724137931034,0.0103448275862069,0.0896551724137931,0.0620689655172414,1.8551724137931,44.1724137931034,48.551724137931,48.4137931034483,64.1379310344828,0.0586206896551724,20.6344827586207,16.0758620689655,17.7793103448276,0.0103448275862069,143.379310344828,0.0310344827586207,5.27586206896552,0.227586206896552,10.448275862069,12.8379310344828,11.3,0.00344827586206897,0.0310344827586207,9.42758620689655,11.0103448275862,11.0862068965517,0.0137931034482759,1.66896551724138,1.79310344827586,-0.0551724137931034,53.4827586206897,61.4827586206896,374.764425477172,459.973475913931,0.54388755597931,370.620520288759,441.843890714621,468.520280365034,-2.97843185417241,3092.38924685379,0.0776982222827586,0.673384593117241,0.466189333696552,13.9338811960414,331.771409147379,364.663656580414,363.62768028331,481.728978153103,0.440289926268966,154.982054046676,120.743037427407,133.537344696634,0.0776982222827586,1076.89736083903,0.233094666848276,39.6260933642069,1.70936089022069,78.4752045055862,96.4234938529035,84.8723581402,0.0258994074275862,0.233094666848276,70.8089799070207,82.6968079162828,83.2665948796897,0.103597629710345,12.5353131949517,13.4676918623448,-0.414390518841379,401.699809201862,461.786434433862
"107","LTREB",2021-08-03,"DL",5,"EPIL",8.022930074,27.22675206,17.12980921,50.8171563,18.4888579387187,22.7437325905292,0.0515320334261838,8.18245125348189,9.54038997214485,9.62395543175487,-0.593314763231198,607.520891364902,0.0125348189415042,0.0271587743732591,0.0264623955431755,0.961699164345404,20.9958217270195,24.533426183844,24.5055710306407,15.3133704735376,0.0396935933147632,13.5236768802228,15.2019498607242,19.7493036211699,0.00835654596100278,25.9679665738162,0.0222841225626741,4.53133704735376,0.116991643454039,9.73537604456824,11.8105849582173,10.8635097493036,0.00278551532033426,0.0229805013927577,2.18314763231198,2.58077994428969,2.5466573816156,0.0327298050139276,1.17757660167131,0.862116991643454,-0.0355153203342618,9.35933147632312,10.6963788300836,148.33481439046,182.471376195571,0.413437900749304,65.6472342405989,76.5418816252089,77.2123214642618,-4.76012285727577,4874.09762991476,0.100565975857939,0.217892947692201,0.212305949033426,7.71564514776741,168.448009562047,196.829962748621,196.60648280227,122.858100506448,0.318458923550139,108.499513953398,121.964180721045,158.447281962841,0.0670439839052925,208.339179985696,0.17878395708078,36.3546002726448,0.938615774674095,78.1062412496657,94.7554972528134,87.1571790768802,0.0223479946350975,0.184370955739554,17.5152407952577,20.7054170294178,20.4316540951379,0.262588936962395,9.44761473198746,6.91670433956267,-0.284936931597493,75.0892619739276,85.8162993987744
"108","LTREB",2021-08-03,"GR",2,"EPIL",9.620033321,44.91706734,24.21277504,29.94224902,8.93463497453311,11.1035653650255,0.00594227504244482,6.08658743633277,7.39388794567063,7.23684210526316,-0.202886247877759,207.724957555178,0.00382003395585738,0.0123089983022071,0.0101867572156197,0.355687606112054,8.17911714770798,9.63497453310696,9.59677419354839,9.26146010186757,0.0161290322580645,5.18251273344652,2.14303904923599,2.50042444821732,0.00254668930390492,18.8285229202037,0.00721561969439728,0.988964346349745,0.0415959252971138,2.71731748726655,3.32258064516129,2.81281833616299,0,0.00466893039049236,1.82003395585739,2.1286078098472,2.17359932088285,0.0106112054329372,0.449915110356536,0.316213921901528,-0.00721561969439728,6.35398981324278,7.61460101867572,85.9514861659805,106.816668793447,0.0571648839108659,58.5531739487012,71.1294484090917,69.6186621914474,-1.95177246495671,1998.32101328413,0.0367488539426995,0.118412973815365,0.0979969438471986,3.42172662266469,78.6833794973132,92.6887760554754,92.3212875160484,89.0955547810781,0.155161827758065,49.8559451822623,20.6161070618544,24.0541665084936,0.0244992359617997,181.131017877572,0.0694145018917657,9.51386996516553,0.400154187376061,26.1406847712402,31.9633365181613,27.0594061198077,0,0.044915265929966,17.5087873006995,20.4772780580709,20.910097893396,0.102080149840832,4.32819835325127,3.04198846525679,-0.0694145018917657,61.1255937246901,73.252715525781
"109","LTREB",2021-08-03,"GR",3,"EPIL",8.745484837,43.64791978,13.43624489,25.8648358,9.68168812589413,11.8347639484979,0.0100143061516452,5.83333333333333,6.96709585121602,7.17453505007153,-0.090486409155937,94.1344778254649,0.0025035765379113,0.0132331902718169,0.0139484978540773,0.300786838340486,10.5722460658083,12.1602288984263,12.1709585121602,8.99499284692418,0.0139484978540773,4.77110157367668,2.48283261802575,2.82975679542203,0.00178826895565093,16.4592274678112,0.00822603719599428,1.50536480686695,0.0422031473533619,2.37625178826896,2.89163090128755,2.58369098712446,-0.000357653791130186,0.00464949928469242,1.61087267525036,1.83977110157368,1.87589413447783,0.0050071530758226,0.280042918454936,0.418097281831187,-0.00608011444921316,6.28397711015737,7.16380543633763,84.6710567015701,103.500748661062,0.087579962602289,51.0153282158333,60.9306311247353,62.7447874929256,-0.791347519227825,823.251648461516,0.0218949906505722,0.11573066486731,0.12198637648176,2.63052673387589,92.4594176615594,106.347097445637,106.440933119853,78.6655735516988,0.12198637648176,41.7255964683763,21.7135750137532,24.7475951467611,0.015639279036123,143.943924248476,0.0719406835661659,13.1651450926084,0.369086985252503,20.7814739832003,25.2887142014109,22.5956303513906,-0.00312785580722461,0.0406621254939199,14.0878625557396,16.0896902723634,16.4056037088931,0.0437899813011445,2.44911109705687,3.65646343864556,-0.0531735487228183,54.9564265329363,62.6509518187089
"110","LTREB",2021-08-03,"GR",4,"EPIL",6.430503557,33.23284238,10.20135084,36.12665644,9.25438596491228,11.3859649122807,-0.0157894736842105,13.3245614035088,15.9736842105263,17.5614035087719,-0.0631578947368421,65.5526315789474,0.00175438596491228,0.0219298245614035,0.0105263157894737,0.12280701754386,4.00175438596491,4.68333333333333,4.68245614035088,16.2017543859649,0.00964912280701754,3.20964912280702,1.58333333333333,1.69473684210526,0.00175438596491228,39.0789473684211,0.0043859649122807,0.725438596491228,0.0175438596491228,1.94473684210526,2.41052631578947,2.10175438596491,0,0.00526315789473684,2.11140350877193,2.39912280701754,2.39210526315789,0.00087719298245614,0.382456140350877,0.185964912280702,-0.00789473684210526,14.5877192982456,16.3508771929825,59.5103618652193,73.2174878682982,-0.101534266689474,85.6836395007281,102.718833134184,112.92866772907,-0.406137066757895,421.536430539132,0.0112815851877193,0.141019814846491,0.0676895111263158,0.789710963140351,25.7332958131877,30.1161916586167,30.1105508660228,104.185439208588,0.0620487185324561,20.6396601009325,10.1816306319167,10.8980112913368,0.0112815851877193,251.297310056447,0.0282039629692982,4.66493547512193,0.112815851877193,12.5056371805868,15.5008980479263,13.5153390548877,0,0.0338447555631579,13.5773877734202,15.4275677442061,15.3824414034553,0.00564079259385965,2.45938557092281,1.19584802989825,-0.0507671333447368,93.806380835886,105.144373949544
"111","LTREB",2021-08-03,"GR",5,"EPIL",22.31384734,91.608486,54.1942496,57.65185003,1.84405940594059,2.22949080622348,-0.00247524752475248,2.71216407355021,3.19306930693069,3.56435643564356,-0.00742574257425743,7.75459688826025,0.000176803394625177,0.0045968882602546,0.00194483734087694,0.0265205091937765,0.79950495049505,0.893741159830269,0.890205091937765,3.17185289957567,0.00159123055162659,0.505304101838755,0.317715700141443,0.336280056577086,0.000176803394625177,7.73338048090523,0.000884016973125884,0.175388967468175,0.00742574257425743,0.305693069306931,0.367927864214993,0.328854314002829,0.000353606789250354,0.000707213578500707,0.408946251768034,0.467291371994342,0.465523338048091,-0.000176803394625177,0.0648868458274399,0.0334158415841584,-0.00123762376237624,2.92786421499293,3.27616690240453,41.1480600700495,49.7485174960042,-0.0552322953960396,60.518815098232,71.2496610608911,79.534505370297,-0.165696886188119,173.034891147878,0.00394516395685997,0.102574262878359,0.0433968035254597,0.591774593528996,17.8400314129208,19.9428038019272,19.86390052279,70.7762413860679,0.0355064756117397,11.2752785887058,7.08945963047737,7.50370184594767,0.00394516395685997,172.561471473055,0.0197258197842999,3.91360264520509,0.165696886188119,6.82118848141089,8.2098861942256,7.33800495975955,0.00789032791371994,0.0157806558274399,9.12516423221711,10.4270683379809,10.3876166984123,-0.00394516395685997,1.44787517216761,0.745635987846535,-0.0276161476980198,65.3319151256011,73.1038881206153
"112","LTREB",2021-08-03,"GC",1,"EPIL",3.66187948,8.839019434,26.40341377,22.74105572,17.9293680297398,22.3457249070632,0.0483271375464684,9.33457249070632,11.0966542750929,11.1375464684015,-0.10185873605948,106.728624535316,0.0033457249070632,0.0189591078066914,0.0189591078066914,0.733828996282528,15.2862453531599,17.5390334572491,18.1895910780669,13.3271375464684,0.0211895910780669,6.26022304832714,4.35687732342007,5.13754646840149,0.00297397769516729,25.2379182156134,0.0115241635687732,1.2457249070632,0.130111524163569,3.20594795539033,3.82899628252788,3.4724907063197,-0.00185873605947955,0.00594795539033457,1.86951672862454,2.12565055762082,2.14386617100372,0.00594795539033457,0.341263940520446,0.678810408921933,-0.00892193308550186,9.46468401486989,10.9628252788104,65.6551848774721,81.8273515028996,0.17696815330855,34.18207945829,40.6346105866171,40.7843528701859,-0.372994415434944,390.827360114498,0.0122516413828996,0.0694259678364312,0.0694259678364312,2.68719334331599,55.9763881849814,64.2258267161338,66.6080903183643,48.8023715085502,0.0775937287583643,22.9241823208922,15.9543596675093,18.8130759901859,0.0108903478959108,92.4182148316729,0.0422000980966543,4.56169447489963,0.476452720446097,11.7397950317918,14.0213229159851,12.7158424619628,-0.00680646743494424,0.0217806957918216,6.84594494606691,7.78387615860223,7.85057953946468,0.0217806957918216,1.24966742105576,2.48572190724164,-0.0326710436877323,34.6585321787361,40.1445449313011
"113","LTREB",2021-08-03,"GC",2,"EPIL",12.94518825,64.01800127,29.96608812,29.76882873,9.56106870229008,11.7442748091603,0.0213740458015267,7.6412213740458,9.1030534351145,9.33969465648855,-0.0690839694656488,71.5267175572519,0.00305343511450382,0.0152671755725191,0.0114503816793893,0.419847328244275,7.95801526717557,9.08396946564885,9.09923664122137,10.2786259541985,0.0114503816793893,3.24503816793893,5.47709923664122,6.48473282442748,0.00190839694656489,20.9923664122137,0.00610687022900763,1.1706106870229,0.0561068702290076,2.45801526717557,2.99541984732824,2.63473282442748,-0.000381679389312977,0.00610687022900763,1.30267175572519,1.49427480916031,1.50496183206107,0.00343511450381679,0.254198473282443,0.30381679389313,-0.0103053435114504,7.90076335877863,9.19083969465649,123.769834222328,152.031848264313,0.276691046564886,98.9170491469465,117.840740367366,120.904105525763,-0.894304989790076,925.926823683206,0.0395272923664122,0.197636461832061,0.148227346374046,5.43500270038168,103.018005729962,117.593694790076,117.791331251908,133.058747928435,0.148227346374046,42.0076299624046,70.9020806822519,83.9460871631679,0.0247045577290076,271.750135019084,0.0790545847328244,15.1537757109733,0.726313997232824,31.8194703549618,38.7762738114504,34.1071124006679,-0.00494091154580153,0.0790545847328244,16.8633311058206,19.343668701813,19.4820142250954,0.0444682039122137,3.29064708950382,3.93296559045802,-0.133404611736641,102.276868998092,118.977150022901
"114","LTREB",2021-08-03,"GC",3,"EPIL",1.031218934,2.635337276,2.972529499,4.46954135,9.57938013915244,11.8216318785579,0.0306767868437698,5.16129032258065,6.18595825426945,6.20493358633776,-0.0910815939278937,94.4339025932954,0.00284629981024668,0.0117014547754586,0.0113851992409867,0.506957621758381,10.0379506641366,11.7900063251107,11.8247944339026,8.09930423782416,0.0139152435167615,4.03858317520557,3.61163820366856,4.23782416192283,0.00189753320683112,15.0632511068944,0.00727387729285263,0.940543959519292,0.0683111954459203,2.41587602783049,2.95287792536369,2.62144212523719,-0.000316255534471853,0.00632511068943707,1.19259962049336,1.39152435167615,1.3965844402277,0.0047438330170778,0.234029095509171,0.409867172675522,-0.00822264389626818,5.53130929791271,6.46426312460468,9.87843817547755,12.1906906239469,0.0316344834275775,5.32242030451613,6.37907727673624,6.39864499844402,-0.0939250641973434,97.3820283657179,0.00293515825616698,0.0120667617197976,0.0117406330246679,0.522784298292853,10.3513247834156,12.1580777544339,12.1939519108982,8.35215588227071,0.0143496625857052,4.16466343680582,3.72438969838077,4.37012451473751,0.00195677217077799,15.5335097490259,0.00750095998798229,0.969906739315623,0.0704437981480076,2.49129710209551,3.04506362642568,2.70328075392979,-0.000326128695129665,0.0065225739025933,1.22983130933397,1.43496625857053,1.4401843176926,0.00489193042694497,0.241335234395952,0.422662788888046,-0.00847934607337128,5.70399087781784,6.66607052845035
"115","LTREB",2021-08-03,"GC",4,"EPIL",12.88439076,38.87531696,81.31605584,67.88608666,16.6138328530259,20.3746397694524,-0.0172910662824207,27.1902017291066,31.3256484149856,35.5331412103746,-0.0489913544668588,50.5619596541787,0.00144092219020173,0.0446685878962536,0.015850144092219,0.292507204610951,5.4971181556196,5.70461095100865,5.68876080691643,29.2939481268012,0.0129682997118156,3.68587896253602,4.55187319884726,4.85446685878963,0.00288184438040346,71.671469740634,0.00720461095100865,0.69164265129683,0.0461095100864553,2.00576368876081,2.5014409221902,2.15850144092219,-0.00144092219020173,0.00720461095100865,2.65417867435159,3.06484149855908,3.06628242074928,-0.00288184438040346,0.576368876080692,0.213256484149856,-0.0129682997118156,29.4380403458213,32.478386167147,214.059114499712,262.514820383862,-0.222784854639769,350.329183921037,403.611894989049,457.822876284726,-0.63122375481268,651.460045775793,0.0185654045533141,0.575527541152738,0.204219450086455,3.76877712432277,70.8270183708934,73.5004366265706,73.2962171764841,377.434674568876,0.167088640979827,47.4903048473775,58.6481129839193,62.5468479401153,0.0371308091066282,923.443222481844,0.0928270227665706,8.91139418559078,0.594092945706052,25.8430431382133,32.2295423045533,27.8109760208646,-0.0185654045533141,0.0928270227665706,34.1974751872046,39.4886154848991,39.5071808894524,-0.0371308091066282,7.42616182132565,2.74767987389049,-0.167088640979827,379.291215024208,418.4642186317
"116","LTREB",2021-08-03,"BG",1,"EPIL",7.051339446,36.12189225,9.469559538,17.56282307,11.3342210386152,15.0599201065246,0.0179760319573901,3.0878828229028,3.62316910785619,3.67643142476698,-0.0837549933422104,87.1637816245007,0.00266311584553928,0.00905459387483356,0.0114513981358189,0.327829560585886,9.23435419440746,12.0758988015979,12.3115845539281,5.55925432756325,0.0150466045272969,5.14247669773635,1.80026631158455,2.19440745672437,0.00133155792276964,8.58055925432756,0.00785619174434088,1.10958721704394,0.0466045272969374,2.77762982689747,3.30359520639148,2.97603195739015,-0.000532623169107856,0.00346205059920107,0.794673768308921,0.919840213049268,0.917576564580559,0.00492676431424767,0.235552596537949,0.413715046604527,-0.00399467376830892,3.31824234354194,3.87350199733688,79.9214398992703,106.192608700746,0.126755103223702,21.7737099537603,25.548195249755,25.9237659259734,-0.590584888353396,614.621411631371,0.0187785338109188,0.0638470149571238,0.0807476953869507,2.3116375121241,65.1145659893608,85.1512615656112,86.8131618078775,39.2001893302929,0.106098716031691,36.2613487888841,12.6942888561811,15.4735118601971,0.00938926690545939,60.5044359387803,0.0553966747422104,7.82407611231931,0.328624341691079,19.5860107647883,23.2947711924447,20.9850115337017,-0.00375570676218375,0.0244120939541944,5.60351448917816,6.48610557829135,6.47014382455207,0.0347402875501997,1.66096131557577,2.91724522752623,-0.0281678007163782,23.3980531284048,27.3133774279814
"117","LTREB",2021-08-03,"BG",2,"EPIL",13.35323293,71.82170963,14.00166153,31.05048245,22.619926199262,27.2878228782288,-0.00676506765067651,19.760147601476,23.0012300123001,23.2779827798278,-0.0965559655596556,100.553505535055,0.002460024600246,0.030750307503075,0.0190651906519065,0.305658056580566,10.8118081180812,12.029520295203,12.029520295203,22.6629766297663,0.0190651906519065,6.07933579335793,2.64637146371464,2.9520295202952,0.002460024600246,48.6039360393604,0.0104551045510455,1.37761377613776,0.0504305043050431,3.05658056580566,3.52214022140221,3.33825338253382,-0.000615006150061501,0.0043050430504305,2.4249692496925,2.79274292742927,2.80319803198032,0.003690036900369,0.557810578105781,0.46309963099631,-0.00615006150061501,19.2189421894219,22.1525215252153,302.049143398155,364.380655045572,-0.0903355241266913,263.86185365369,307.14078203075,310.836326199569,-1.28933429889914,1342.71438133764,0.032849281500615,0.410616018757688,0.254581931629766,4.08152322645141,144.372592195203,160.632986538007,160.632986538007,302.624005824416,0.254581931629766,81.1787869083949,35.3376145742866,39.419137800738,0.032849281500615,649.019679248401,0.139609446377614,18.3955976403444,0.673410270762608,40.8152322645142,47.0319587885055,44.5764749963346,-0.00821232037515375,0.0574862426260763,32.3811792392312,37.2921468235732,37.4317562699508,0.0492739222509225,7.44857458026445,6.18387724249077,-0.0821232037515375,256.635011723555,295.807779913038
"118","LTREB",2021-08-03,"BG",4,"EPIL",3.019998307,16.13121047,9.06736077,15.00529323,12.9073886639676,16.0425101214575,0.00936234817813765,6.50556680161943,7.65435222672065,7.66194331983806,-0.097165991902834,100.632591093117,0.00227732793522267,0.0129048582995951,0.0116396761133603,0.290738866396761,9.44331983805668,11.1336032388664,11.2221659919028,8.89676113360324,0.0151821862348178,5.22267206477733,1.96887651821862,2.26062753036437,0.00151821862348178,17.289979757085,0.00759109311740891,1.19458502024292,0.0435222672064777,2.76568825910931,3.24392712550607,2.91244939271255,-0.000253036437246964,0.00430161943319838,1.09109311740891,1.25025303643725,1.24746963562753,0.00531376518218624,0.320091093117409,0.41751012145749,-0.00455465587044534,6.43724696356275,7.44939271255061,38.9802919129732,48.448353406832,0.0282742756475202,19.6468007269661,23.116130765878,23.1390558542409,-0.293441131044534,303.910254730238,0.00687752650885627,0.0389726502168522,0.0351518021563765,0.878030884297318,28.5188099233907,33.6234629321862,33.8909222964195,26.8682035612652,0.0458501767257085,15.7724607936437,5.9460037517123,6.82709131445799,0.00458501767257085,52.215709594461,0.0229250883628542,3.60764473870116,0.131437173280364,8.3523738601999,9.79665442705972,8.79559223521508,-0.000764169612095142,0.0129908834056174,3.29509936735425,3.77576205336209,3.76735618762905,0.016047561853998,0.966674559300354,1.26087985995698,-0.0137550530177125,19.4404749317004,22.497153380081
"119","LTREB",2021-08-03,"BG",5,"EPIL",5.892679623,27.07826589,12.08466996,14.88087505,17.5493171471927,21.638846737481,0.00455235204855842,12.2230652503794,14.4044006069803,14.2792109256449,-0.0971168437025797,100.948406676783,0.00227617602427921,0.0208649468892261,0.0155538694992413,0.298937784522003,10.3528072837633,11.783004552352,11.809559939302,14.4802731411229,0.0170713201820941,5.66009104704097,2.52276176024279,2.86342943854325,0.00227617602427921,30.747344461305,0.00948406676783005,1.12025796661609,0.0546282245827011,2.62974203338391,3.13429438543247,2.85508345978756,-0.000379362670713202,0.00379362670713202,1.74241274658574,2.01403641881639,2.03110773899848,0.00455235204855842,0.430576631259484,0.469271623672231,-0.00606980273141123,11.8437025796662,13.7405159332322,103.412503550827,127.510791235175,0.0268255521532625,72.0266075315099,84.8805179382815,84.1428152540668,-0.572278445936267,594.856618998596,0.0134127760766313,0.12295044736912,0.0916539698569803,1.76154459139757,61.0057765218778,69.4334708233612,69.5899532109219,85.3276104741692,0.100595820574734,33.3531031772231,14.8658268182663,16.8732723044021,0.0134127760766313,181.184250168494,0.0558865669859636,6.60132129238202,0.32190662583915,15.496227293868,18.4693926575212,16.8240921254545,-0.00223546267943854,0.0223546267943854,10.2674800866612,11.8680713651392,11.968667185714,0.0268255521532625,2.53725014116275,2.76526733446548,-0.0357674028710167,69.7911448520713,80.968458249264
"120","LTREB",2021-08-03,"BN",2,"EPIL",4.068754978,21.71171837,6.965989126,17.74069454,12.7235213204952,15.5570839064649,0.000343878954607978,9.4050894085282,10.9938101788171,11.0488308115543,-0.11898211829436,122.867950481431,0.00206327372764787,0.016162310866575,0.0130674002751032,0.226960110041265,8.22558459422283,9.26409903713893,9.25378266850069,11.4133425034388,0.0147867950481431,4.90027510316369,1.42331499312242,1.58046767537827,0.00206327372764787,24.6286107290234,0.00722145804676754,1.01444291609354,0.0371389270976616,2.57840440165062,2.97627235213205,2.89752407152682,0,0.00447042640990371,1.20735900962861,1.36829436038514,1.36795048143054,0.00584594222833563,0.396492434662999,0.375171939477304,-0.00481430536451169,9.20563961485557,10.515818431912,51.7688907104539,63.2979625875929,0.00139915920839065,38.2670043494842,44.731119892249,44.9549853655915,-0.484109086103164,499.919585157978,0.00839495525034388,0.0657604827943604,0.0531680499188446,0.923445077537827,33.4678882647043,37.693349074044,37.6513742977923,46.4380941264856,0.0601638459607978,19.9380187195667,5.79111996352889,6.43053572176341,0.00839495525034388,100.207782504938,0.0293823433762036,4.12751966475241,0.15110919450619,10.4908957445131,12.109722948621,11.7893154898996,0,0.0181890697090784,4.91244798065956,5.56725449018638,5.56585533097799,0.023785706542641,1.61323056727442,1.5264826963542,-0.0195882289174691,37.4554920086176,42.786288592586
"121","LTREB",2021-08-03,"BN",4,"EPIL",7.047831898,39.71478997,5.797742007,41.33966092,23.9233954451346,27.9192546583851,-0.0320910973084886,28.6749482401656,33.9233954451346,34.1718426501035,-0.17287784679089,177.225672877847,0.0010351966873706,0.0403726708074534,0.0186335403726708,0.170807453416149,7.06728778467909,7.49792960662526,7.47308488612836,31.0041407867495,0.0196687370600414,5.68012422360249,1.48861283643892,1.59316770186335,0.0031055900621118,73.2091097308489,0.0082815734989648,1.82091097308489,0.0445134575569358,3.05072463768116,3.54968944099379,3.46894409937888,0,0.005175983436853,3.13561076604555,3.62629399585921,3.6407867494824,0.005175983436853,0.82712215320911,0.322981366459627,-0.0093167701863354,28.3643892339545,31.6666666666667,168.608069526687,196.770213549752,-0.226172659252588,202.096214880538,239.086388506687,240.837402642836,-1.21841400307039,1249.056750453,0.00729589223395445,0.284539797124224,0.13132606021118,1.20382221860248,49.809056281207,52.8441474505321,52.6690460369172,218.511972406936,0.138621952445135,40.0325606877081,10.4914930324265,11.2283781480559,0.0218876767018634,515.965498785259,0.0583671378716356,12.8334744395259,0.313723366060041,21.5009944134638,25.0176144702298,24.4485348759814,0,0.0364794611697723,22.099257576648,25.5575104955424,25.6596529868178,0.0364794611697723,5.82941789492961,2.27631837699379,-0.06566303010559,199.907447210352,223.181343436667
"122","LTREB",2021-08-03,"BN",5,"EPIL",26.73452624,171.3951343,4.549195436,75.78109197,12.1627344222626,15.0453720508167,0.00181488203266788,7.42589231699939,8.72353297035693,8.8475499092559,-0.117059891107078,120.810647307925,0.00211736237144586,0.0136116152450091,0.0114942528735632,0.253478523895947,8.10647307924985,9.25892316999395,9.30127041742287,9.49788263762856,0.014216575922565,4.73684210526316,2.64821536600121,3.06715063520871,0.00181488203266788,19.6491228070175,0.00695704779189353,1.02601330913491,0.0393224440411373,2.76950998185118,3.25166364186328,2.90804597701149,0,0.00483968542044767,1.17574107683001,1.35178463399879,1.34633998790079,0.00604960677555959,0.349062310949788,0.332425892316999,-0.00544464609800363,7.31397459165154,8.45432546884452,325.164942562129,402.230893883122,0.0485200113248639,198.527713004235,233.219521101512,236.535055208711,-3.12954073045372,3229.81542052511,0.0566066798790079,0.363900084936479,0.307293405057471,6.77662824837266,216.722717251059,247.532924442347,248.665058039927,253.921392600121,0.380073422044767,126.637229557895,70.7987831915306,81.99881913902,0.0485200113248639,525.309989277193,0.185993376745312,27.4299797356564,1.05126691203872,74.0415372817423,86.9316869570478,77.7452314795403,0,0.129386696866304,31.4328806699577,36.1393217684695,35.9937617344949,0.16173337108288,9.33201551148215,8.88724874100423,-0.145560033974592,195.535645639201,226.022386088324
"123","LTREB",2021-08-17,"WS",1,"EPIL",4.629962561,9.680830809,11.41496224,41.67057894,41.9402985074627,48.9253731343284,0.00298507462686567,48.3432835820895,57.089552238806,59.910447761194,-0.107462686567164,110.432835820896,0.00298507462686567,0.0701492537313433,0.0358208955223881,0.377611940298507,8.3134328358209,8.99701492537313,8.96268656716418,50.1492537313433,0.026865671641791,7.19701492537313,21.0746268656716,24.4925373134328,0.0238805970149254,121.44776119403,0.0417910447761194,2.44029850746269,0.0373134328358209,4.94477611940299,5.74776119402985,4.93731343283582,0.00298507462686567,0.00895522388059701,4.40597014925373,5.12089552238806,5.15820895522388,0.00149253731343284,1.08059701492537,0.305970149253731,-0.0328358208955224,47.1194029850746,55.2686567164179,194.182011886716,226.522645894896,0.0138207837641791,223.827593060881,264.322489489925,277.383130147075,-0.497548215510448,511.299895355806,0.0138207837641791,0.324788418458209,0.165849405170149,1.74832914616866,38.4908827832388,41.6558422652358,41.4969032519478,232.189167238209,0.124387053877612,33.3219096554358,97.5747333751045,113.39953078509,0.110566270113433,562.298587445627,0.193490972698507,11.2984907272164,0.172759797052239,22.8941283053627,26.6119191379269,22.8595763459522,0.0138207837641791,0.0414623512925373,20.3994768359284,23.7095545474493,23.8823143445015,0.00691039188208955,5.00312372263283,1.41663033582836,-0.15202862140597,218.161071717567,255.891811393776
