Sample ID,Date,Time,Initial Sample Vol,Diluted To Vol.,Remarks,Sample Type,Samp Number,Analyte Name,Int (Corr),Reported Conc (Calib),Reported Conc (Samp),Conc (Calib),Conc (Samp),RSD (Conc),Samp Units
SED Std 1,12/1/2021,11:50:41 PM, , , ,1,0,Ag 338.289,95531.6227,[0.5], , , ,0,mg/L
SED Std 1,12/1/2021,11:50:41 PM, , , ,1,0,As 188.979,28259.07118,[10], , , ,0,mg/L
SED Std 1,12/1/2021,11:50:41 PM, , , ,1,0,B 249.677,140842.9973,[1], , , ,0,mg/L
SED Std 1,12/1/2021,11:50:41 PM, , , ,1,0,B_r 249.677,14775.15784,[1], , , ,0,mg/L
SED Std 1,12/1/2021,11:50:41 PM, , , ,1,0,Ba 233.527,156372.9409,[1], , , ,0,mg/L
SED Std 1,12/1/2021,11:50:41 PM, , , ,1,0,Ca_r 317.933,180386.7958,[10], , , ,0,mg/L
SED Std 1,12/1/2021,11:50:41 PM, , , ,1,0,Cd 288.802,156084.4862,[2], , , ,0,mg/L
SED Std 1,12/1/2021,11:50:41 PM, , , ,1,0,Cu 327.393,1135655.723,[2], , , ,0,mg/L
SED Std 1,12/1/2021,11:50:41 PM, , , ,1,0,Mn 257.610,2160085.541,[2], , , ,0,mg/L
SED Std 1,12/1/2021,11:50:41 PM, , , ,1,0,Mn_r 260.568,83311.74217,[2], , , ,0,mg/L
SED Std 1,12/1/2021,11:50:41 PM, , , ,1,0,Sb 206.836,35137.97149,[5], , , ,0,mg/L
SED Std 1,12/1/2021,11:50:41 PM, , , ,1,0,Se 196.026,23660.00578,[5], , , ,0,mg/L
SED Std 2,12/1/2021,11:55:19 PM, , , ,2,0,K_r 766.490,136234.3785,[20], , , ,0,mg/L
SED Std 2,12/1/2021,11:55:19 PM, , , ,2,0,Li_r 670.784,1340041.298,[5], , , ,0,mg/L
SED Std 2,12/1/2021,11:55:19 PM, , , ,2,0,Mo 202.031,398778.1843,[10], , , ,0,mg/L
SED Std 2,12/1/2021,11:55:19 PM, , , ,2,0,Na_r 589.592,220743.9318,[10], , , ,0,mg/L
SED Std 2,12/1/2021,11:55:19 PM, , , ,2,0,Na 330.237,7905.182832,[10], , , ,0,mg/L
SED Std 2,12/1/2021,11:55:19 PM, , , ,2,0,Sr_r 407.771,3842539.32,[1], , , ,0,mg/L
SED Std 2,12/1/2021,11:55:19 PM, , , ,2,0,Ti 334.940,10499577.44,[10], , , ,0,mg/L
SED Std 3,12/1/2021,11:57:14 PM, , , ,3,0,Co 228.616,100242.1625,[2], , , ,0,mg/L
SED Std 3,12/1/2021,11:57:14 PM, , , ,3,0,P 177.434,4286.570856,[10], , , ,0,mg/L
SED Std 3,12/1/2021,11:57:14 PM, , , ,3,0,P 178.221,4876.433786,[10], , , ,0,mg/L
SED Std 3,12/1/2021,11:57:14 PM, , , ,3,0,P 213.617,61089.30929,[10], , , ,0,mg/L
SED Std 4,12/1/2021,11:59:02 PM, , , ,4,0,Al 396.153,2446064.329,[10], , , ,0,mg/L
SED Std 4,12/1/2021,11:59:02 PM, , , ,4,0,Al_r 396.153,83401.42701,[10], , , ,0,mg/L
SED Std 4,12/1/2021,11:59:02 PM, , , ,4,0,Cr 267.716,751231.8954,[5], , , ,0,mg/L
SED Std 4,12/1/2021,11:59:02 PM, , , ,4,0,Si 251.611,483987.4644,[10], , , ,0,mg/L
SED Std 4,12/1/2021,11:59:02 PM, , , ,4,0,Si_r 251.611,39686.68381,[10], , , ,0,mg/L
SED Std 4,12/1/2021,11:59:02 PM, , , ,4,0,Si_r 212.412,14333.35534,[10], , , ,0,mg/L
SED Std 4,12/1/2021,11:59:02 PM, , , ,4,0,Sn 189.927,48608.68328,[4], , , ,0,mg/L
SED Std 4,12/1/2021,11:59:02 PM, , , ,4,0,Zn 206.200,355156.8655,[5], , , ,0,mg/L
SED Std 4,12/1/2021,11:59:02 PM, , , ,4,0,Zn_r 206.200,41731.40495,[5], , , ,0,mg/L
SED Std 5,12/2/2021,12:00:55 AM, , , ,5,0,Be 313.107,5568145.616,[1], , , ,0,mg/L
SED Std 5,12/2/2021,12:00:55 AM, , , ,5,0,Fe 238.204,1048203.163,[10], , , ,0,mg/L
SED Std 5,12/2/2021,12:00:55 AM, , , ,5,0,Fe_r 238.204,98882.42524,[10], , , ,0,mg/L
SED Std 5,12/2/2021,12:00:55 AM, , , ,5,0,Fe_r 234.349,80090.94349,[10], , , ,0,mg/L
SED Std 5,12/2/2021,12:00:55 AM, , , ,5,0,Mg_r 285.213,518547.7202,[10], , , ,0,mg/L
SED Std 5,12/2/2021,12:00:55 AM, , , ,5,0,Ni 231.604,183168.4272,[2], , , ,0,mg/L
SED Std 5,12/2/2021,12:00:55 AM, , , ,5,0,Pb 220.353,144582.8314,[10], , , ,0,mg/L
SED Std 5,12/2/2021,12:00:55 AM, , , ,5,0,Tl 190.801,23035.60189,[5], , , ,0,mg/L
SED Std S,12/2/2021,12:02:49 AM, , , ,6,0,S 180.669,33600.64669,[40], , , ,0,mg/L
SED Std S,12/2/2021,12:02:49 AM, , , ,6,0,S 181.975,43412.47387,[40], , , ,0,mg/L
SED Std S,12/2/2021,12:02:49 AM, , , ,6,0,S_r 181.975,4236.639351,[40], , , ,0,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Ag 328.068,-13.29757411,0.000,0.000,-2.40095179e-005,-2.40095179e-005,361.3552787,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Ag 338.289,24.36856083,0.000,0.000,0.0001283569253,0.0001283569253,100.3186314,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Al 396.153,-75.86442033,0.000,0.000,-0.000310023088,-0.000310023088,56.84279997,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Al_r 396.153,-11.99876717,-0.001,-0.001,-0.001438415256,-0.001438415256,87.80551443,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,As 188.979,5.749639058,0.002,0.002,0.002032699339,0.002032699339,146.347506,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,B 249.677,-192.6546921,-0.001,-0.001,-0.001363058452,-0.001363058452,25.96711353,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,B_r 249.677,-34.55239654,-0.002,-0.002,-0.00233508428,-0.00233508428,9.009563449,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Ba 233.527,2.552905941,0.000,0.000,1.666037302e-005,1.666037302e-005,662.4497803,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Be 313.107,271.5843891,0.000,0.000,5.223696716e-005,5.223696716e-005,46.7166471,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Ca_r 317.933,-61.67981943,-0.003,-0.003,-0.003419453685,-0.003419453685,15.76874911,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Cd 288.802,-3.23495399,0.000,0.000,-0.0001009175843,-0.0001009175843,52.32063218,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Co 228.616,-1.125286776,0.000,0.000,-2.19521361e-005,-2.19521361e-005,993.9719645,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Cr 267.716,-69.66214593,0.000,0.000,-0.000463806971,-0.000463806971,49.41787491,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Cu 327.393,141.9459973,0.000,0.000,0.000249924627,0.000249924627,140.4581705,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Fe 238.204,81.09882215,0.001,0.001,0.0007733361241,0.0007733361241,8.679604427,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Fe_r 238.204,2.101376216,0.000,0.000,0.0002122626266,0.0002122626266,281.0094508,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Fe_r 234.349,8.447219958,0.001,0.001,0.001057712177,0.001057712177,111.2013398,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,K_r 766.490,-35.36394771,-0.005,-0.005,-0.005191103174,-0.005191103174,23.31234201,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Li_r 670.784,34.31418926,0.000,0.000,0.0001279672948,0.0001279672948,178.9766987,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Mg_r 285.213,-43.84011057,-0.001,-0.001,-0.0008447927191,-0.0008447927191,9.490019515,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Mn 257.610,15.77203571,0.000,0.000,1.464267238e-005,1.464267238e-005,168.5868457,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Mn_r 260.568,-0.7113801514,0.000,0.000,-1.686161026e-005,-1.686161026e-005,756.1429766,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Mo 202.031,-3.389149721,0.000,0.000,-8.486648239e-005,-8.486648239e-005,291.6540341,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Na_r 589.592,-37.530351,-0.002,-0.002,-0.001693586167,-0.001693586167,62.23204662,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Na 330.237,-0.3190451184,-0.001,-0.001,-0.001348261806,-0.001348261806,1827.324712,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Ni 231.604,-17.26671991,0.000,0.000,-0.0001855037549,-0.0001855037549,40.41311375,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,P 177.434,-0.8807797012,-0.002,-0.002,-0.002056156956,-0.002056156956,74.27532935,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,P 178.221,-5.597686069,-0.011,-0.011,-0.01147894413,-0.01147894413,18.69547809,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,P 213.617,4.777140057,0.002,0.002,0.001903227325,0.001903227325,111.2884108,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Pb 220.353,-8.451767736,-0.001,-0.001,-0.0005843387658,-0.0005843387658,44.60691252,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,S 180.669,-2.146038902,-0.002,-0.002,-0.00249901526,-0.00249901526,50.99734201,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,S 181.975,-0.7460022325,-0.001,-0.001,-0.0006896906897,-0.0006896906897,2209.861233,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,S_r 181.975,-0.872375906,-0.008,-0.008,-0.008235424272,-0.008235424272,204.6548828,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Sb 206.836,5.445057925,0.001,0.001,0.000780923026,0.000780923026,103.9999546,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Se 196.026,2.371717737,0.000,0.000,0.0004929524225,0.0004929524225,367.8617766,mg/L
Lblank,12/2/2021,12:12:19 AM, , , ,0,1,Si 251.611,164.1530855,0.003,0.003,0.003391467574,0.003391467574,15.87721014,mg/L
