Sample ID,Date,Time,Initial Sample Vol,Diluted To Vol.,Remarks,Sample Type,Samp Number,Analyte Name,Int (Corr),Reported Conc (Calib),Reported Conc (Samp),Conc (Calib),Conc (Samp),RSD (Conc),Samp Units
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,Li_r 670.8,316082.9337,1.030,1.030,1.029648566,1.029648566,1.451711094,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,Mg_r 285.2,110307.5724,2.019,2.019,2.018956821,2.018956821,0.8648952276,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,Mn 257.6,377878.4326,0.3829,0.3829,0.3829116694,0.3829116694,0.5696340203,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,Mn_r 260.5,18671.43643,0.3884,0.3884,0.3883577661,0.3883577661,0.2862564716,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,Mo 202.0,53711.80203,2.017,2.017,2.017349349,2.017349349,0.2371418254,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,Na_r 589.6,43667.84352,2.057,2.057,2.056884036,2.056884036,1.047147315,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,Ni 231.6,28163.84389,0.4039,0.4039,0.4038994517,0.4038994517,0.4609450277,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,P 178.2,193.1118468,3.391,3.391,3.390794768,3.390794768,6.084520524,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,Pb 220.3,20724.42054,2.011,2.011,2.010957481,2.010957481,0.3203207009,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,S 181.9,14.02069928,0.01730,0.01730,0.01729792745,0.01729792745,15.3610974,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,S_r 181.9,-2.749121621,-0.03230,-0.03230,-0.03229637154,-0.03229637154,142.5919918,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,S 180.6,40.52170488,0.08075,0.08075,0.08075265427,0.08075265427,6.655155029,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,Sb 206.8,5939.730951,1.007,1.007,1.007444861,1.007444861,0.3490765912,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,Se 196.0,3907.073642,1.020,1.020,1.019623488,1.019623488,0.7235811212,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,Si 251.6,87767.26659,2.081,2.081,2.080559276,2.080559276,0.2738062924,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,Si_r 251.6,8641.725799,2.096,2.096,2.095955082,2.095955082,0.3038110536,mg/L
200.7 CCV,7/2/2021,15:34:42, , , ,0,1,Si_r 212.4,2788.605698,2.135,2.135,2.134831644,2.134831644,0.5557949209,mg/L
