Sample ID,Date,Time,Initial Sample Vol,Diluted To Vol.,Remarks,Sample Type,Samp Number,Analyte Name,Int (Corr),Reported Conc (Calib),Reported Conc (Samp),Conc (Calib),Conc (Samp),RSD (Conc),Samp Units
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Be 313.1,9573.096608,0.001749,0.001749,0.001748876902,0.001748876902,18.11869747,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Ca_r 317.9,197.7197002,0.009808,0.009808,0.009808094779,0.009808094779,14.20324366,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Cd 228.8,112.8434591,0.001874,0.001874,0.001874277967,0.001874277967,16.81034835,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Co 228.6,87.10847771,0.002029,0.002029,0.002028742573,0.002028742573,14.10938768,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Cr 267.7,281.1962666,0.002186,0.002186,0.002186431849,0.002186431849,13.54571352,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Cu 327.3,1017.860324,0.001825,0.001825,0.001825049281,0.001825049281,11.42929863,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Fe 238.2,384.7441348,0.004280,0.004280,0.00427999988,0.00427999988,8.241500955,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Fe_r 238.2,56.35138935,0.005860,0.005860,0.005860025808,0.005860025808,26.80637695,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Fe_r 234.3,47.64158044,0.006205,0.006205,0.006204630994,0.006204630994,17.5598534,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,K_r 766.5,32.96556519,0.01044,0.01044,0.01043985508,0.01043985508,27.78698117,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Li_r 670.8,901.7474821,0.003381,0.003381,0.003381433758,0.003381433758,17.34933059,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Mg_r 285.2,191.1879115,0.003831,0.003831,0.003831205511,0.003831205511,16.70407032,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Mn 257.6,1043.189854,0.000974,0.000974,0.0009744593491,0.0009744593491,25.06327288,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Mn_r 260.5,87.07428783,0.001873,0.001873,0.001873126203,0.001873126203,30.20968503,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Mo 202.0,84.46921854,0.002885,0.002885,0.002884623716,0.002884623716,11.2271467,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Na_r 589.6,1331.498629,0.06213,0.06213,0.06213349424,0.06213349424,1.616400909,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Ni 231.6,155.683774,0.002108,0.002108,0.002107784216,0.002107784216,2.55004615,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,P 178.2,0.2789190514,0.000891,0.000891,0.00089103505,0.00089103505,1534.055943,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Pb 220.3,35.0313835,0.003146,0.003146,0.003146099692,0.003146099692,25.8330056,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,S 181.9,20052.86723,20.62,20.62,20.6219032,20.6219032,0.4990522727,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,S_r 181.9,2234.765325,20.75,20.75,20.74610067,20.74610067,0.7363639814,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,S 180.6,16461.47437,21.24,21.24,21.24472295,21.24472295,0.7718627783,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Sb 206.8,17.77145263,0.003028,0.003028,0.003028262463,0.003028262463,39.45048317,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Se 196.0,8.765839997,0.002489,0.002489,0.002489466461,0.002489466461,83.28933821,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Si 251.6,15511.0635,0.3728,0.3728,0.3728305841,0.3728305841,1.377649038,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Si_r 251.6,1364.79654,0.3480,0.3480,0.3479823182,0.3479823182,4.587298846,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Si_r 212.4,420.8663974,0.3483,0.3483,0.3482531037,0.3482531037,3.963238648,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Sn 189.9,23.275607,0.002891,0.002891,0.002891001732,0.002891001732,1.422677738,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Sr_r 407.7,4316.870594,0.002538,0.002538,0.002538494454,0.002538494454,13.16920715,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Ti 334.9,3171.778659,0.003036,0.003036,0.003036268575,0.003036268575,14.93597596,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,Tl 190.8,12.68136274,0.003387,0.003387,0.00338714122,0.00338714122,29.32021553,mg/L
Sulfur IPC,7/14/2021,13:11:37, , , ,0,3,V 292.4,783.8904909,0.001767,0.001767,0.001766920852,0.001766920852,15.17269518,mg/L
