Sample ID,Date,Time,Initial Sample Vol,Diluted To Vol.,Remarks,Sample Type,Samp Number,Analyte Name,Int (Corr),Reported Conc (Calib),Reported Conc (Samp),Conc (Calib),Conc (Samp),RSD (Conc),Samp Units
Calib Blank 1,7/19/2021,11:26:33, , , ,101,0,Na_r 589.6,163.238283,[0.00], , , ,0,mg/L
Calib Blank 1,7/19/2021,11:26:33, , , ,101,0,Ni 231.6,-49.30655175,[0.00], , , ,0,mg/L
Calib Blank 1,7/19/2021,11:26:33, , , ,101,0,P 178.2,1.52164772,[0.00], , , ,0,mg/L
Calib Blank 1,7/19/2021,11:26:33, , , ,101,0,Pb 220.3,-24.12966768,[0.00], , , ,0,mg/L
Calib Blank 1,7/19/2021,11:26:33, , , ,101,0,S 181.9,15.4680838,[0.00], , , ,0,mg/L
Calib Blank 1,7/19/2021,11:26:33, , , ,101,0,S_r 181.9,7.881905303,[0.00], , , ,0,mg/L
Calib Blank 1,7/19/2021,11:26:33, , , ,101,0,S 180.6,4.231586515,[0.00], , , ,0,mg/L
Calib Blank 1,7/19/2021,11:26:33, , , ,101,0,Sb 206.8,46.15622271,[0.00], , , ,0,mg/L
Calib Blank 1,7/19/2021,11:26:33, , , ,101,0,Se 196.0,-58.78946447,[0.00], , , ,0,mg/L
Calib Blank 1,7/19/2021,11:26:33, , , ,101,0,Si 251.6,199.636931,[0.00], , , ,0,mg/L
Calib Blank 1,7/19/2021,11:26:33, , , ,101,0,Si_r 251.6,59.47194793,[0.00], , , ,0,mg/L
Calib Blank 1,7/19/2021,11:26:33, , , ,101,0,Si_r 212.4,0.871497506,[0.00], , , ,0,mg/L
Calib Blank 1,7/19/2021,11:26:33, , , ,101,0,Sn 189.9,12.12679761,[0.00], , , ,0,mg/L
Calib Blank 1,7/19/2021,11:26:33, , , ,101,0,Sr_r 407.7,351.6267804,[0.00], , , ,0,mg/L
Calib Blank 1,7/19/2021,11:26:33, , , ,101,0,Ti 334.9,149.7575759,[0.00], , , ,0,mg/L
Calib Blank 1,7/19/2021,11:26:33, , , ,101,0,Tl 190.8,-33.94302927,[0.00], , , ,0,mg/L
Calib Blank 1,7/19/2021,11:26:33, , , ,101,0,V 292.4,33.78170621,[0.00], , , ,0,mg/L
Calib Blank 1,7/19/2021,11:26:33, , , ,101,0,Zn 206.2,0.7806669919,[0.00], , , ,0,mg/L
Calib Blank 1,7/19/2021,11:26:33, , , ,101,0,Zn_r 206.2,2.237974576,[0.00], , , ,0,mg/L
SedSTD_1,7/19/2021,11:30:00, , , ,1,0,As 188.9,19295.88116,[10], , , ,0,mg/L
SedSTD_1,7/19/2021,11:30:00, , , ,1,0,B 249.6,124149.0218,[1], , , ,0,mg/L
SedSTD_1,7/19/2021,11:30:00, , , ,1,0,B_r 249.6,15000.60609,[1], , , ,0,mg/L
SedSTD_1,7/19/2021,11:30:00, , , ,1,0,Ba 233.5,135897.2884,[1], , , ,0,mg/L
SedSTD_1,7/19/2021,11:30:00, , , ,1,0,Ca_r 317.9,199248.1417,[10], , , ,0,mg/L
SedSTD_1,7/19/2021,11:30:00, , , ,1,0,Cd 228.8,112778.2878,[2], , , ,0,mg/L
SedSTD_1,7/19/2021,11:30:00, , , ,1,0,Cu 327.3,1015719.068,[2], , , ,0,mg/L
SedSTD_1,7/19/2021,11:30:00, , , ,1,0,Mn 257.6,1955807.858,[2], , , ,0,mg/L
SedSTD_1,7/19/2021,11:30:00, , , ,1,0,Mn_r 260.5,83931.37258,[2], , , ,0,mg/L
SedSTD_1,7/19/2021,11:30:00, , , ,1,0,Sb 206.8,26661.11654,[5], , , ,0,mg/L
SedSTD_1,7/19/2021,11:30:00, , , ,1,0,Se 196.0,15736.02536,[5], , , ,0,mg/L
SedSTD_2,7/19/2021,11:32:11, , , ,2,0,K_r 766.5,71864.16948,[20], , , ,0,mg/L
SedSTD_2,7/19/2021,11:32:11, , , ,2,0,Li_r 670.8,1376273.371,[5], , , ,0,mg/L
SedSTD_2,7/19/2021,11:32:11, , , ,2,0,Mo 202.0,266609.0675,[10], , , ,0,mg/L
SedSTD_2,7/19/2021,11:32:11, , , ,2,0,Na_r 589.6,200489.7892,[10], , , ,0,mg/L
SedSTD_2,7/19/2021,11:32:11, , , ,2,0,Sr_r 407.7,1820831.471,[1], , , ,0,mg/L
SedSTD_2,7/19/2021,11:32:11, , , ,2,0,Ti 334.9,9704015.896,[10], , , ,0,mg/L
SedSTD_3,7/19/2021,11:34:30, , , ,3,0,Co 228.6,81877.77027,[2], , , ,0,mg/L
SedSTD_3,7/19/2021,11:34:30, , , ,3,0,P 178.2,4754.98181,[10], , , ,0,mg/L
SedSTD_3,7/19/2021,11:34:30, , , ,3,0,V 292.4,795696.0033,[2], , , ,0,mg/L
SedSTD_4,7/19/2021,11:36:34, , , ,4,0,Al 396.2,1906968.033,[10], , , ,0,mg/L
SedSTD_4,7/19/2021,11:36:34, , , ,4,0,Al_r 396.2,88120.86082,[10], , , ,0,mg/L
SedSTD_4,7/19/2021,11:36:34, , , ,4,0,Cr 267.7,571003.3935,[5], , , ,0,mg/L
SedSTD_4,7/19/2021,11:36:34, , , ,4,0,Si 251.6,395217.7078,[10], , , ,0,mg/L
SedSTD_4,7/19/2021,11:36:34, , , ,4,0,Si_r 251.6,36689.06035,[10], , , ,0,mg/L
SedSTD_4,7/19/2021,11:36:34, , , ,4,0,Si_r 212.4,11692.52839,[10], , , ,0,mg/L
SedSTD_4,7/19/2021,11:36:34, , , ,4,0,Sn 189.9,28971.12023,[4], , , ,0,mg/L
SedSTD_4,7/19/2021,11:36:34, , , ,4,0,Zn 206.2,238976.0667,[5], , , ,0,mg/L
SedSTD_4,7/19/2021,11:36:34, , , ,4,0,Zn_r 206.2,33984.93303,[5], , , ,0,mg/L
SedSTD_5,7/19/2021,11:38:53, , , ,5,0,Be 313.1,5070204.338,[1], , , ,0,mg/L
SedSTD_5,7/19/2021,11:38:53, , , ,5,0,Fe 238.2,863792.7896,[10], , , ,0,mg/L
SedSTD_5,7/19/2021,11:38:53, , , ,5,0,Fe_r 238.2,90644.56691,[10], , , ,0,mg/L
SedSTD_5,7/19/2021,11:38:53, , , ,5,0,Fe_r 234.3,74067.35735,[10], , , ,0,mg/L
SedSTD_5,7/19/2021,11:38:53, , , ,5,0,Mg_r 285.2,504658.7267,[10], , , ,0,mg/L
SedSTD_5,7/19/2021,11:38:53, , , ,5,0,Ni 231.6,138364.9119,[2], , , ,0,mg/L
SedSTD_5,7/19/2021,11:38:53, , , ,5,0,Pb 220.3,105754.1888,[10], , , ,0,mg/L
SedSTD_5,7/19/2021,11:38:53, , , ,5,0,Tl 190.8,18308.41688,[5], , , ,0,mg/L
SedSTD_S,7/19/2021,11:41:09, , , ,6,0,S 181.9,39908.37949,[40], , , ,0,mg/L
SedSTD_S,7/19/2021,11:41:09, , , ,6,0,S_r 181.9,4923.985086,[40], , , ,0,mg/L
SedSTD_S,7/19/2021,11:41:09, , , ,6,0,S 180.6,33768.75087,[40], , , ,0,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Al 396.2,389292.2681,2.041,2.041,2.041419999,2.041419999,0.554906913,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Al_r 396.2,18357.7224,2.083,2.083,2.083243653,2.083243653,0.3358474895,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,As 188.9,3936.395371,2.040,2.040,2.040018457,2.040018457,0.677753126,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,B 249.6,26238.77438,0.2113,0.2113,0.2113490223,0.2113490223,0.9564199846,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,B_r 249.6,3315.226821,0.2210,0.2210,0.2210061915,0.2210061915,1.210129558,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Ba 233.5,26342.23663,0.1938,0.1938,0.19383931,0.19383931,0.5666926614,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Be 313.1,1041509.714,0.2054,0.2054,0.2054177001,0.2054177001,0.680922732,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Ca_r 317.9,41037.35496,2.060,2.060,2.059610423,2.059610423,0.8938853326,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Cd 228.8,22822.07426,0.4047,0.4047,0.4047246098,0.4047246098,0.4157958212,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Co 228.6,16196.2382,0.3956,0.3956,0.3956199136,0.3956199136,0.5917897141,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Cr 267.7,116491.0078,1.020,1.020,1.020055302,1.020055302,0.901115153,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Cu 327.3,202852.3525,0.3994,0.3994,0.3994260991,0.3994260991,0.3135104429,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Fe 238.2,177276.2769,2.052,2.052,2.052300957,2.052300957,0.3375417417,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Fe_r 238.2,18907.43097,2.086,2.086,2.085886845,2.085886845,0.649589952,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Fe_r 234.3,15402.56337,2.080,2.080,2.079534619,2.079534619,0.2932407297,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,K_r 766.5,15450.0658,4.300,4.300,4.299796661,4.299796661,0.242657762,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Li_r 670.8,295154.3818,1.072,1.072,1.072295621,1.072295621,1.898563101,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Mg_r 285.2,104868.1427,2.078,2.078,2.078001175,2.078001175,0.4940577666,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Mn 257.6,388556.1022,0.3973,0.3973,0.397335659,0.397335659,0.2632312148,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Mn_r 260.5,17198.50072,0.4098,0.4098,0.4098229349,0.4098229349,0.3306855207,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Mo 202.0,55429.2826,2.079,2.079,2.079047165,2.079047165,0.7704447024,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Na_r 589.6,42938.63239,2.142,2.142,2.141686744,2.141686744,0.8562024628,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Ni 231.6,28443.81993,0.4111,0.4111,0.4111420957,0.4111420957,1.284139385,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,P 178.2,992.9586782,2.088,2.088,2.088249163,2.088249163,0.02100054808,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Pb 220.3,21371.49049,2.021,2.021,2.020864679,2.020864679,1.083871458,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,S 181.9,19.32628994,0.01937,0.01937,0.01937065868,0.01937065868,12.58737277,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,S_r 181.9,3.77140029,0.03064,0.03064,0.03063697573,0.03063697573,7.971437573,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,S 180.6,73.25850486,0.08678,0.08678,0.08677668315,0.08677668315,4.509003809,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Sb 206.8,5414.654813,1.015,1.015,1.015459125,1.015459125,0.2212061731,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Se 196.0,3234.594161,1.028,1.028,1.027767205,1.027767205,0.2355731871,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Si 251.6,83712.55189,2.118,2.118,2.118137681,2.118137681,0.9818818406,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Si_r 251.6,7959.454753,2.169,2.169,2.169435433,2.169435433,0.5914069544,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Si_r 212.4,2584.836482,2.211,2.211,2.210673686,2.210673686,0.4799196011,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Sn 189.9,5898.278184,0.8144,0.8144,0.8143666021,0.8143666021,0.6885692238,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Sr_r 407.7,382132.3526,0.2099,0.2099,0.2098669529,0.2098669529,3.454958305,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Ti 334.9,2043785.509,2.106,2.106,2.106123414,2.106123414,0.3730553186,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Tl 190.8,3721.542069,1.016,1.016,1.016347316,1.016347316,0.5220795844,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,V 292.4,147849.0083,0.3716,0.3716,0.3716218448,0.3716218448,0.4275265146,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Zn 206.2,47948.77583,1.003,1.003,1.003212926,1.003212926,0.7058298803,mg/L
200.7 CCV,7/19/2021,11:55:25, , , ,0,1,Zn_r 206.2,7033.303007,1.035,1.035,1.034767819,1.034767819,0.5376906452,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Al 396.2,390578.0576,2.048,2.048,2.048162585,2.048162585,0.9943093303,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Al_r 396.2,18451.50373,2.094,2.094,2.093886006,2.093886006,1.917294674,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,As 188.9,3811.944758,1.976,1.976,1.97552251,1.97552251,0.6222981166,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,B 249.6,235834.8881,1.900,1.900,1.899611328,1.899611328,0.1619497194,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,B_r 249.6,28729.66766,1.915,1.915,1.915233791,1.915233791,2.035339152,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Ba 233.5,267404.1423,1.968,1.968,1.967692994,1.967692994,0.4919633243,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Be 313.1,10369442.77,2.045,2.045,2.045172556,2.045172556,0.2077966108,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Ca_r 317.9,38958.73606,1.955,1.955,1.955287297,1.955287297,1.118613031,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Cd 228.8,107932.6995,1.914,1.914,1.914068772,1.914068772,0.3178951657,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Co 228.6,82341.00254,2.011,2.011,2.011315215,2.011315215,0.6652253733,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Cr 267.7,236291.6382,2.069,2.069,2.069091366,2.069091366,0.5428174047,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Cu 327.3,981140.4722,1.932,1.932,1.931913072,1.931913072,0.5983971862,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Fe 238.2,177588.6878,2.056,2.056,2.055917691,2.055917691,0.5602436331,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Fe_r 238.2,18438.66746,2.034,2.034,2.034172382,2.034172382,1.495203564,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Fe_r 234.3,15116.14251,2.041,2.041,2.040864296,2.040864296,1.724887438,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,K_r 766.5,7489.501746,2.084,2.084,2.08434935,2.08434935,1.49656883,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Li_r 670.8,556375.6729,2.021,2.021,2.021312351,2.021312351,1.649468463,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Mg_r 285.2,99404.05039,1.970,1.970,1.969728157,1.969728157,1.634312513,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Mn 257.6,1915742.097,1.959,1.959,1.959028939,1.959028939,0.4466114237,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Mn_r 260.5,83345.75783,1.986,1.986,1.986045391,1.986045391,1.538881605,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Mo 202.0,56498.83211,2.119,2.119,2.119163937,2.119163937,0.8142618257,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Na_r 589.6,40850.55447,2.038,2.038,2.037537903,2.037537903,2.378505698,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Ni 231.6,143311.8345,2.072,2.072,2.071505449,2.071505449,0.4407545201,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,P 178.2,960.3776164,2.020,2.020,2.019729317,2.019729317,0.4476070032,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Pb 220.3,21654.44457,2.048,2.048,2.047620506,2.047620506,0.8981527412,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,S 181.9,25.12498394,0.02518,0.02518,0.02518266516,0.02518266516,15.46926822,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,S_r 181.9,-0.6324062901,-0.005137,-0.005137,-0.005137353416,-0.005137353416,283.8344838,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,S 180.6,40.26335836,0.04769,0.04769,0.04769303848,0.04769303848,1.197734505,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Sb 206.8,10476.96087,1.965,1.965,1.964839105,1.964839105,0.9632594308,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Se 196.0,6220.650193,1.977,1.977,1.976563347,1.976563347,0.3516946234,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Si 251.6,357861.3718,9.055,9.055,9.054790936,9.054790936,0.1190240596,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Si_r 251.6,34120.6127,9.300,9.300,9.299941829,9.299941829,1.551179364,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Si_r 212.4,10906.13629,9.327,9.327,9.327440504,9.327440504,1.504610197,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Sn 189.9,14873.90319,2.054,2.054,2.053617958,2.053617958,0.6571309037,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Sr_r 407.7,3136190.209,1.722,1.722,1.722394554,1.722394554,1.586447353,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Ti 334.9,1996799.033,2.058,2.058,2.057703795,2.057703795,0.2465293421,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Tl 190.8,7548.345319,2.061,2.061,2.061441295,2.061441295,0.5408912133,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,V 292.4,767784.9513,1.930,1.930,1.929844936,1.929844936,0.2421178908,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Zn 206.2,99317.10381,2.078,2.078,2.077971765,2.077971765,0.7533975216,mg/L
200.7 CV,7/19/2021,11:58:47, , , ,0,2,Zn_r 206.2,13813.57089,2.032,2.032,2.032308093,2.032308093,0.6973503544,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Al 396.2,581.0546571,0.003,0.003,0.003047007852,0.003047007852,6.134959029,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Al_r 396.2,40.94023615,0.005,0.005,0.004645918772,0.004645918772,7.248452197,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,As 188.9,2.621945228,0.001,0.001,0.001358810829,0.001358810829,161.3576137,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,B 249.6,604.12094,0.004866,0.004866,0.004866095047,0.004866095047,6.931314876,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,B_r 249.6,95.05297041,0.006337,0.006337,0.006336608659,0.006336608659,14.83686908,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Ba 233.5,227.7111842,0.001676,0.001676,0.001675612419,0.001675612419,12.14986456,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Be 313.1,7329.167015,0.001446,0.001446,0.001445536812,0.001445536812,21.78972703,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Ca_r 317.9,89.12028806,0.004473,0.004473,0.004472829071,0.004472829071,11.43448636,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Cd 228.8,74.90298366,0.001328,0.001328,0.001328322767,0.001328322767,18.42177854,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Co 228.6,63.26131974,0.001545,0.001545,0.001545262396,0.001545262396,19.54653836,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Cr 267.7,172.8871754,0.001514,0.001514,0.001513889212,0.001513889212,7.191712435,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Cu 327.3,923.9943087,0.001819,0.001819,0.00181938951,0.00181938951,18.47155691,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Fe 238.2,146.6810769,0.001698,0.001698,0.0016981049,0.0016981049,14.46342762,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Fe_r 238.2,18.08036249,0.001995,0.001995,0.001994643817,0.001994643817,47.37255976,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Fe_r 234.3,20.52944878,0.002772,0.002772,0.002771726914,0.002771726914,29.1733784,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,K_r 766.5,60.6360758,0.01688,0.01688,0.01687519003,0.01687519003,16.83722646,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Li_r 670.8,859.6294937,0.003123,0.003123,0.003123033227,0.003123033227,28.64398213,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Mg_r 285.2,132.5985285,0.002627,0.002627,0.002627489063,0.002627489063,30.68516864,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Mn 257.6,653.9765295,0.000669,0.000669,0.0006687533509,0.0006687533509,29.67620195,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Mn_r 260.5,58.84477857,0.001402,0.001402,0.001402211754,0.001402211754,41.23223783,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Mo 202.0,59.61643663,0.002236,0.002236,0.002236099364,0.002236099364,12.40399721,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Na_r 589.6,183.6597492,0.009161,0.009161,0.009160553762,0.009160553762,12.1682049,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Ni 231.6,107.8005493,0.001558,0.001558,0.001558206452,0.001558206452,9.244488694,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,P 178.2,5.122758145,0.01077,0.01077,0.01077345477,0.01077345477,89.65079,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Pb 220.3,21.63551104,0.002046,0.002046,0.002045830172,0.002045830172,39.85175176,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,S 181.9,20213.48838,20.26,20.26,20.25989392,20.25989392,0.6590166669,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,S_r 181.9,2479.292203,20.14,20.14,20.14053381,20.14053381,0.2772662689,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,S 180.6,17269.79588,20.46,20.46,20.45654096,20.45654096,0.7967863857,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Sb 206.8,8.176513841,0.001533,0.001533,0.001533415494,0.001533415494,76.30425933,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Se 196.0,0.3077185408,0.000098,0.000098,9.777517947e-005,9.777517947e-005,2428.992271,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Si 251.6,1180.833945,0.02988,0.02988,0.0298780627,0.0298780627,1.359007003,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Si_r 251.6,127.0171584,0.03462,0.03462,0.03461989956,0.03461989956,12.38774743,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Si_r 212.4,46.27603627,0.03958,0.03958,0.03957744189,0.03957744189,10.56639335,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Sn 189.9,15.78324033,0.002179,0.002179,0.002179168801,0.002179168801,44.18775199,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Sr_r 407.7,4401.913962,0.002418,0.002418,0.002417529591,0.002417529591,25.93757219,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Ti 334.9,1636.439556,0.001686,0.001686,0.001686352921,0.001686352921,14.03138628,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,Tl 190.8,12.58049365,0.003436,0.003436,0.003435713129,0.003435713129,42.00102349,mg/L
Sulfur IPC,7/19/2021,12:02:23, , , ,0,3,V 292.4,503.0468069,0.001264,0.001264,0.001264419589,0.001264419589,25.9392379,mg/L
