Sample ID,Date,Time,Initial Sample Vol,Diluted To Vol.,Remarks,Sample Type,Samp Number,Analyte Name,Int (Corr),Reported Conc (Calib),Reported Conc (Samp),Conc (Calib),Conc (Samp),RSD (Conc),Samp Units
SED Std 1,11/17/2021,12:34:07 PM, , , ,1,0,B 249.677,147103.6673,[1], , , ,0,mg/L
SED Std 1,11/17/2021,12:34:07 PM, , , ,1,0,B_r 249.677,15444.73509,[1], , , ,0,mg/L
SED Std 1,11/17/2021,12:34:07 PM, , , ,1,0,Ba 233.527,166598.0215,[1], , , ,0,mg/L
SED Std 1,11/17/2021,12:34:07 PM, , , ,1,0,Ca_r 317.933,189362.477,[10], , , ,0,mg/L
SED Std 1,11/17/2021,12:34:07 PM, , , ,1,0,Cd 288.802,164335.7577,[2], , , ,0,mg/L
SED Std 1,11/17/2021,12:34:07 PM, , , ,1,0,Cu 327.393,1181631.42,[2], , , ,0,mg/L
SED Std 1,11/17/2021,12:34:07 PM, , , ,1,0,Mn 257.610,2275893.089,[2], , , ,0,mg/L
SED Std 1,11/17/2021,12:34:07 PM, , , ,1,0,Mn_r 260.568,87191.62042,[2], , , ,0,mg/L
SED Std 1,11/17/2021,12:34:07 PM, , , ,1,0,Sb 206.836,35601.52239,[5], , , ,0,mg/L
SED Std 1,11/17/2021,12:34:07 PM, , , ,1,0,Se 196.026,25707.07828,[5], , , ,0,mg/L
SED Std 2,11/17/2021,12:38:54 PM, , , ,2,0,K_r 766.490,134092.9193,[20], , , ,0,mg/L
SED Std 2,11/17/2021,12:38:54 PM, , , ,2,0,Li_r 670.784,1302500.332,[5], , , ,0,mg/L
SED Std 2,11/17/2021,12:38:54 PM, , , ,2,0,Mo 202.031,417324.7285,[10], , , ,0,mg/L
SED Std 2,11/17/2021,12:38:54 PM, , , ,2,0,Na_r 589.592,216760.889,[10], , , ,0,mg/L
SED Std 2,11/17/2021,12:38:54 PM, , , ,2,0,Na 330.237,6349.642578,[10], , , ,0,mg/L
SED Std 2,11/17/2021,12:38:54 PM, , , ,2,0,Sr_r 407.771,3864115.215,[1], , , ,0,mg/L
SED Std 2,11/17/2021,12:38:54 PM, , , ,2,0,Ti 334.940,10672603.99,[10], , , ,0,mg/L
SED Std 3,11/17/2021,12:40:50 PM, , , ,3,0,Co 228.616,104181.8889,[2], , , ,0,mg/L
SED Std 3,11/17/2021,12:40:50 PM, , , ,3,0,P 177.434,6860.620764,[10], , , ,0,mg/L
SED Std 3,11/17/2021,12:40:50 PM, , , ,3,0,P 178.221,7310.322155,[10], , , ,0,mg/L
SED Std 3,11/17/2021,12:40:50 PM, , , ,3,0,P 213.617,58947.73659,[10], , , ,0,mg/L
SED Std 3,11/17/2021,12:40:50 PM, , , ,3,0,V 292.402,927176.2971,[2], , , ,0,mg/L
SED Std 4,11/17/2021,12:42:38 PM, , , ,4,0,Al 396.153,2583621.242,[10], , , ,0,mg/L
SED Std 4,11/17/2021,12:42:38 PM, , , ,4,0,Al_r 396.153,86073.11641,[10], , , ,0,mg/L
SED Std 4,11/17/2021,12:42:38 PM, , , ,4,0,Cr 267.716,760875.954,[5], , , ,0,mg/L
SED Std 4,11/17/2021,12:42:38 PM, , , ,4,0,Si 251.611,498798.1549,[10], , , ,0,mg/L
SED Std 4,11/17/2021,12:42:38 PM, , , ,4,0,Si_r 251.611,40774.21497,[10], , , ,0,mg/L
SED Std 4,11/17/2021,12:42:38 PM, , , ,4,0,Si_r 212.412,14894.53354,[10], , , ,0,mg/L
SED Std 4,11/17/2021,12:42:38 PM, , , ,4,0,Sn 189.927,52753.90573,[4], , , ,0,mg/L
SED Std 4,11/17/2021,12:42:38 PM, , , ,4,0,Zn 206.200,382923.4044,[5], , , ,0,mg/L
SED Std 4,11/17/2021,12:42:38 PM, , , ,4,0,Zn_r 206.200,44306.57228,[5], , , ,0,mg/L
SED Std 5,11/17/2021,12:44:32 PM, , , ,5,0,Be 313.107,5726258.568,[1], , , ,0,mg/L
SED Std 5,11/17/2021,12:44:32 PM, , , ,5,0,Fe 238.204,1092020.583,[10], , , ,0,mg/L
SED Std 5,11/17/2021,12:44:32 PM, , , ,5,0,Fe_r 238.204,101294.1956,[10], , , ,0,mg/L
SED Std 5,11/17/2021,12:44:32 PM, , , ,5,0,Fe_r 234.349,82345.96937,[10], , , ,0,mg/L
SED Std 5,11/17/2021,12:44:32 PM, , , ,5,0,Mg_r 285.213,521505.6476,[10], , , ,0,mg/L
SED Std 5,11/17/2021,12:44:32 PM, , , ,5,0,Ni 231.604,191179.5891,[2], , , ,0,mg/L
SED Std 5,11/17/2021,12:44:32 PM, , , ,5,0,Pb 220.353,151411.5926,[10], , , ,0,mg/L
SED Std 5,11/17/2021,12:44:32 PM, , , ,5,0,Tl 190.801,23036.8176,[5], , , ,0,mg/L
SED Std S,11/17/2021,12:46:26 PM, , , ,6,0,S 180.669,40481.20411,[40], , , ,0,mg/L
SED Std S,11/17/2021,12:46:26 PM, , , ,6,0,S 181.975,49338.56196,[40], , , ,0,mg/L
SED Std S,11/17/2021,12:46:26 PM, , , ,6,0,S_r 181.975,4937.354372,[40], , , ,0,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Ag 328.068,-4.877704196,0.000,0.000,-8.801283639e-006,-8.801283639e-006,871.9278525,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Ag 338.289,-4.183999875,0.000,0.000,-1.990054568e-005,-1.990054568e-005,55.07691261,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Al 396.153,65.22847883,0.000,0.000,0.000245789411,0.000245789411,17.85275908,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Al_r 396.153,1.350680673,0.000,0.000,0.0001441072603,0.0001441072603,1713.368188,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,As 188.979,0.7591079349,0.000,0.000,0.00024729792,0.00024729792,619.8556976,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,B 249.677,-174.1304267,-0.001,-0.001,-0.001180885849,-0.001180885849,17.33044389,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,B_r 249.677,-13.23629737,-0.001,-0.001,-0.0008552934975,-0.0008552934975,132.337694,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Ba 233.527,3.902573278,0.000,0.000,2.336697069e-005,2.336697069e-005,112.9384579,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Be 313.107,-109.8712221,0.000,0.000,-1.802223081e-005,-1.802223081e-005,152.4456706,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Ca_r 317.933,-8.95847741,0.000,0.000,-0.0004730437253,-0.0004730437253,244.8374779,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Cd 288.802,-1.318382854,0.000,0.000,-2.329819765e-005,-2.329819765e-005,347.2381336,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Co 228.616,0.4189548771,0.000,0.000,8.527827473e-006,8.527827473e-006,509.9939807,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Cr 267.716,-15.98056264,0.000,0.000,-0.0001050336239,-0.0001050336239,169.2143191,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Cu 327.393,-13.39399616,0.000,0.000,-2.257299732e-005,-2.257299732e-005,1523.414019,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Fe 238.204,57.45641622,0.001,0.001,0.0005258898096,0.0005258898096,32.35820736,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Fe_r 238.204,12.29517251,0.001,0.001,0.001213489653,0.001213489653,10.93343077,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Fe_r 234.349,8.914600387,0.001,0.001,0.001083897099,0.001083897099,5.948274919,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,K_r 766.490,63.10249408,0.009,0.009,0.009411100873,0.009411100873,26.01972467,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Li_r 670.784,10.58448137,0.000,0.000,4.103618789e-005,4.103618789e-005,181.5632722,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Mg_r 285.213,14.06483689,0.000,0.000,0.000270103236,0.000270103236,135.6459166,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Mn 257.610,-371.544405,0.000,0.000,-0.0003263116837,-0.0003263116837,9.716259746,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Mn_r 260.568,-18.32361478,0.000,0.000,-0.0004198487902,-0.0004198487902,10.13386548,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Mo 202.031,14.27080904,0.000,0.000,0.0003448869392,0.0003448869392,119.7144864,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Na_r 589.592,7.605330581,0.000,0.000,0.0003476032838,0.0003476032838,304.521743,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Na 330.237,-13.05223105,-0.020,-0.020,-0.01984346759,-0.01984346759,244.5013595,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Ni 231.604,-2.223144983,0.000,0.000,-2.392429227e-005,-2.392429227e-005,816.3412679,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,P 177.434,-0.6630148161,-0.001,-0.001,-0.0009763207609,-0.0009763207609,471.0043282,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,P 178.221,-1.567494986,-0.002,-0.002,-0.002142622904,-0.002142622904,542.0390088,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,P 213.617,9.689265627,0.002,0.002,0.001539675672,0.001539675672,145.1772269,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Pb 220.353,-5.501199881,0.000,0.000,-0.0003632164216,-0.0003632164216,116.2578048,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,S 180.669,2.254160146,0.002,0.002,0.002236596639,0.002236596639,87.11477181,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,S 181.975,3.248869757,0.003,0.003,0.002640289036,0.002640289036,268.7062873,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,S_r 181.975,0.601173786,0.005,0.005,0.004873305228,0.004873305228,146.7453608,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Sb 206.836,-13.11632313,-0.002,-0.002,-0.001834102712,-0.001834102712,57.91653634,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Se 196.026,-4.781111266,-0.001,-0.001,-0.0009392623061,-0.0009392623061,193.7243367,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Si 251.611,199.2212214,0.004,0.004,0.003994267825,0.003994267825,20.4178406,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Si_r 251.611,14.87771118,0.004,0.004,0.003648349427,0.003648349427,41.39003502,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Si_r 212.412,4.51997646,0.003,0.003,0.003027579169,0.003027579169,22.79909786,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Sn 189.927,-0.1393117413,0.000,0.000,-1.013620066e-005,-1.013620066e-005,5100.341614,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Sr_r 407.771,-26.51865125,0.000,0.000,-6.948850625e-006,-6.948850625e-006,74.85153271,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Ti 334.940,144.0957551,0.000,0.000,0.0001336755402,0.0001336755402,3.466982547,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Tl 190.801,9.276228698,0.002,0.002,0.002012996054,0.002012996054,42.06522879,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,V 292.402,-8.41713159,0.000,0.000,-1.440990709e-005,-1.440990709e-005,333.567761,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Zn 206.200,4.110114822,0.000,0.000,5.297164829e-005,5.297164829e-005,139.5280398,mg/L
Lblank,11/17/2021,1:04:22 PM, , , ,0,1,Zn_r 206.200,-1.854918127,0.000,0.000,-0.0002098121776,-0.0002098121776,130.3924206,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Ag 328.068,35.7889507,0.000,0.000,6.270836472e-005,6.270836472e-005,102.3699731,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Ag 338.289,4.59131788,0.000,0.000,2.325481646e-005,2.325481646e-005,374.4966397,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Al 396.153,-19.78502166,0.000,0.000,-8.275395065e-005,-8.275395065e-005,75.6222126,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Al_r 396.153,-23.3009178,-0.003,-0.003,-0.002718294648,-0.002718294648,36.73112366,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,As 188.979,8.023112793,0.003,0.003,0.002620913716,0.002620913716,56.30603694,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,B 249.677,-172.5418211,-0.001,-0.001,-0.001173008412,-0.001173008412,3.085295487,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,B_r 249.677,-24.47721395,-0.002,-0.002,-0.001584757107,-0.001584757107,35.45145667,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Ba 233.527,-1.161577822,0.000,0.000,-6.617009083e-006,-6.617009083e-006,1067.79061,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Be 313.107,-266.6003471,0.000,0.000,-4.456684071e-005,-4.456684071e-005,41.11207753,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Ca_r 317.933,-44.86066296,-0.002,-0.002,-0.002366532237,-0.002366532237,25.5240128,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Cd 288.802,-14.84094587,0.000,0.000,-0.0002555639099,-0.0002555639099,40.03666034,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Co 228.616,11.72337575,0.000,0.000,0.0002258652968,0.0002258652968,87.80302632,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Cr 267.716,-17.56725402,0.000,0.000,-0.0001150840135,-0.0001150840135,85.72779049,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Cu 327.393,-89.5419432,0.000,0.000,-0.0001511577595,-0.0001511577595,201.702719,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Fe 238.204,-13.63658696,0.000,0.000,-0.0001234517608,-0.0001234517608,90.73901732,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Fe_r 238.204,1.759626994,0.000,0.000,0.0001753361429,0.0001753361429,168.1050864,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Fe_r 234.349,9.137965709,0.001,0.001,0.001109310593,0.001109310593,23.557166,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,K_r 766.490,62.3679629,0.009,0.009,0.009301239331,0.009301239331,44.94085674,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Li_r 670.784,45.7891913,0.000,0.000,0.0001768264845,0.0001768264845,130.6783646,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Mg_r 285.213,-7.676928809,0.000,0.000,-0.0001468898133,-0.0001468898133,80.0977833,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Mn 257.610,-434.5730254,0.000,0.000,-0.0003804610783,-0.0003804610783,7.9251826,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Mn_r 260.568,-21.32859382,0.000,0.000,-0.0004876987335,-0.0004876987335,24.00928126,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Mo 202.031,9.854480339,0.000,0.000,0.0002497108336,0.0002497108336,127.3709017,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Na_r 589.592,23.02218485,0.001,0.001,0.001055845399,0.001055845399,48.34695959,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Na 330.237,-59.64656341,-0.094,-0.094,-0.09386081904,-0.09386081904,38.83114724,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Ni 231.604,21.82109078,0.000,0.000,0.0002399670018,0.0002399670018,36.53042473,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,P 177.434,-7.887495856,-0.012,-0.012,-0.0115051985,-0.0115051985,32.54683069,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,P 178.221,-8.711074573,-0.012,-0.012,-0.01190809248,-0.01190809248,44.64072098,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,P 213.617,68.4225139,0.011,0.011,0.01092720626,0.01092720626,7.98344235,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Pb 220.353,-3.245582119,0.000,0.000,-0.0002107728409,-0.0002107728409,110.7827064,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,S 180.669,-6.036803663,-0.006,-0.006,-0.005926154812,-0.005926154812,97.03886201,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,S 181.975,1.676674062,0.001,0.001,0.001362069804,0.001362069804,420.4504717,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,S_r 181.975,0.3750412453,0.003,0.003,0.003049123364,0.003049123364,485.2169549,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Sb 206.836,-7.663014958,-0.001,-0.001,-0.00106801808,-0.00106801808,87.51060289,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Se 196.026,-20.96853731,-0.004,-0.004,-0.0040802026,-0.0040802026,36.0172904,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Si 251.611,51.43063801,0.001,0.001,0.001032141067,0.001032141067,11.17827242,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Si_r 251.611,6.354417643,0.002,0.002,0.0015594977,0.0015594977,114.1850473,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Si_r 212.412,0.0385502351,0.000,0.000,2.27618128e-005,2.27618128e-005,18870.91138,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Sn 189.927,0.4564745109,0.000,0.000,3.447106388e-005,3.447106388e-005,1593.630072,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Sr_r 407.771,-53.08668475,0.000,0.000,-1.315408013e-005,-1.315408013e-005,50.35920747,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Ti 334.940,-81.36504217,0.000,0.000,-7.760050456e-005,-7.760050456e-005,19.89760308,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Tl 190.801,9.751464245,0.002,0.002,0.002116645435,0.002116645435,21.79262876,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,V 292.402,40.38849702,0.000,0.000,8.956961707e-005,8.956961707e-005,67.67473501,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Zn 206.200,5.465583143,0.000,0.000,7.093298173e-005,7.093298173e-005,148.6008634,mg/L
MQ,11/17/2021,1:07:00 PM, , , ,0,2,Zn_r 206.200,2.505283631,0.000,0.000,0.0002824402268,0.0002824402268,410.8780633,mg/L
CCV,11/17/2021,1:11:41 PM, , , ,0,3,Ag 328.068,56182.20558,0.097,0.097,0.09720744838,0.09720744838,0.3572516197,mg/L
CCV,11/17/2021,1:11:41 PM, , , ,0,3,Ag 338.289,13708.82119,0.079,0.079,0.07873079315,0.07873079315,0.6285563303,mg/L
CCV,11/17/2021,1:11:41 PM, , , ,0,3,Al 396.153,507758.5427,1.925,1.925,1.925006139,1.925006139,1.689497323,mg/L
CCV,11/17/2021,1:11:41 PM, , , ,0,3,Al_r 396.153,16956.55757,1.893,1.893,1.893233781,1.893233781,0.8040229488,mg/L
CCV,11/17/2021,1:11:41 PM, , , ,0,3,As 188.979,6165.678453,2.017,2.017,2.017207021,2.017207021,0.5532967647,mg/L
CCV,11/17/2021,1:11:41 PM, , , ,0,3,B 249.677,27593.74619,0.202,0.202,0.2015056393,0.2015056393,0.1934252108,mg/L
CCV,11/17/2021,1:11:41 PM, , , ,0,3,B_r 249.677,2884.228243,0.196,0.196,0.1961582283,0.1961582283,1.739122175,mg/L
CCV,11/17/2021,1:11:41 PM, , , ,0,3,Ba 233.527,32949.38317,0.198,0.198,0.1979228535,0.1979228535,0.1412081365,mg/L
CCV,11/17/2021,1:11:41 PM, , , ,0,3,Be 313.107,1125724.974,0.206,0.206,0.2056221877,0.2056221877,1.464907917,mg/L
CCV,11/17/2021,1:11:41 PM, , , ,0,3,Ca_r 317.933,36780.2754,1.937,1.937,1.937241077,1.937241077,0.4301688178,mg/L
CCV,11/17/2021,1:11:41 PM, , , ,0,3,Cd 288.802,32521.98556,0.339,0.339,0.3391199252,0.3391199252,0.7555777225,mg/L
CCV,11/17/2021,1:11:41 PM, , , ,0,3,Co 228.616,19854.93797,0.379,0.379,0.3787409491,0.3787409491,0.4905661477,mg/L
CCV,11/17/2021,1:11:41 PM, , , ,0,3,Cr 267.716,150043.8047,0.986,0.986,0.9858845062,0.9858845062,0.1162844188,mg/L
CCV,11/17/2021,1:11:41 PM, , , ,0,3,Cu 327.393,227596.5092,0.387,0.387,0.3865339017,0.3865339017,0.7849858544,mg/L
CCV,11/17/2021,1:11:41 PM, , , ,0,3,Fe 238.204,218139.8778,2.000,2.000,1.999767843,1.999767843,0.2186467792,mg/L
